ID,Name,onHitSpEffect,unknown_1,unknown_2,passiveSpEffectId_1,passiveSpEffectId_2,passiveSpEffectId_3,compatibilityId,attachTextId,isPersistentEffect,isNumericEffect,isStrongestEffect,unknown_8a4,isDebuff,unknown_8c,unknown_8d,displayPercentageSymbol,allowWylder,allowGuardian,allowIroneye,allowDuchess,allowRaider,allowRevenant,allowRecluse,allowExecutor,unknown_9c1,unknown_9c2,unknown_9c3,unknown_9d,statusIconId,overrideBaseEffectId,displayedModifierValue,overrideEffectId,attachFilterParamId,exclusivityId,permanentSpEffectId,
13000,,-1,-1,-1,7030900,-1,-1,-1,7030900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7030900,-1,-1
13001,,-1,-1,-1,7031900,-1,-1,-1,7031900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7031900,-1,-1
13002,,-1,-1,-1,7082400,-1,-1,-1,7082400,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7082400,-1,-1
14000,,-1,-1,-1,7010700,-1,-1,-1,7010700,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20222,1,0,1,7010700,-1,-1
14001,,-1,-1,-1,7031800,-1,-1,-1,7031800,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20222,1,0,1,7031800,-1,-1
14002,,-1,-1,-1,7012200,-1,-1,-1,7012200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,1,0,1,7012200,-1,-1
15000,,-1,-1,-1,7310000,-1,-1,-1,7310000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20297,1,0,1,7310000,-1,-1
15001,,-1,-1,-1,7031300,-1,-1,-1,7031300,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20296,1,0,1,7031300,-1,-1
15002,,-1,-1,-1,7090300,-1,-1,-1,7090300,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20297,1,0,1,7090300,-1,-1
16000,,-1,-1,-1,7031200,-1,-1,-1,7031200,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20297,1,0,1,7031200,-1,-1
16001,,-1,-1,-1,7110000,-1,-1,-1,7110000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7110000,-1,-1
16002,,-1,-1,-1,7010900,-1,-1,-1,7010900,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20297,1,0,1,7010900,-1,-1
17000,,-1,-1,-1,7060001,-1,-1,-1,7060000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1,0,1,7060000,-1,-1
17001,,-1,-1,-1,7082500,-1,-1,-1,7082500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20292,1,0,1,7082500,-1,-1
17002,,-1,-1,-1,7032900,-1,-1,-1,7032900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20297,1,0,1,7032900,-1,-1
18000,,-1,-1,-1,7030200,-1,-1,-1,7030200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,1,0,1,7030200,-1,-1
18001,,-1,-1,-1,7030800,-1,-1,-1,7030800,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20297,1,0,1,7030800,-1,-1
18002,,-1,-1,-1,7011700,-1,-1,-1,7011700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20297,1,0,1,7011700,-1,-1
19001,,-1,-1,-1,7036300,-1,-1,-1,7036300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20296,1,0,1,7036300,-1,-1
100000,,-1,-1,-1,7032200,-1,-1,-1,7032200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7032200,-1,-1
310000,,-1,-1,-1,310000,-1,-1,-1,310000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,12,0,-1,-1,-1
310100,,-1,-1,-1,310100,-1,-1,-1,310100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20292,-1,12,0,-1,-1,-1
310200,,-1,-1,-1,310200,-1,-1,-1,310200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,12,0,-1,-1,-1
310400,,-1,-1,-1,310400,-1,-1,-1,310400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,7,0,-1,-1,-1
310401,,-1,-1,-1,-1,-1,-1,-1,310401,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,7,0,-1,-1,-1
311000,,-1,-1,-1,311000,-1,-1,-1,311000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,40,0,-1,-1,-1
311100,,-1,-1,-1,311100,-1,-1,-1,311100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,15,0,-1,-1,-1
311500,,-1,-1,-1,311500,-1,-1,-1,311500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20293,-1,8,0,-1,-1,-1
311600,,-1,-1,-1,311600,-1,-1,-1,311600,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311601,,-1,-1,-1,-1,-1,-1,-1,311601,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311700,,-1,-1,-1,311700,-1,-1,-1,311700,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311701,,-1,-1,-1,-1,-1,-1,-1,311701,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311800,,-1,-1,-1,311800,-1,-1,-1,311800,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311801,,-1,-1,-1,-1,-1,-1,-1,311801,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
311900,,-1,-1,-1,311900,-1,-1,-1,311900,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,75,0,-1,-1,-1
312000,,-1,-1,-1,312000,-1,-1,-1,312000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312001,,-1,-1,-1,-1,-1,-1,-1,312001,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312002,,-1,-1,-1,-1,-1,-1,-1,312002,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,40,0,-1,-1,-1
312100,,-1,-1,-1,312100,-1,-1,-1,312100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,25,0,-1,-1,-1
312300,,-1,-1,-1,312300,-1,-1,-1,312300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20295,-1,15,0,-1,-1,-1
312500,,-1,-1,-1,312500,312501,312502,-1,312500,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,5,0,-1,-1,-1
312501,,-1,-1,-1,312503,312504,-1,-1,312501,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,0,0,-1,-1,-1
320000,,-1,-1,-1,320000,-1,-1,-1,320000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320001,,-1,-1,-1,-1,-1,-1,-1,320001,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320100,,-1,-1,-1,320100,-1,-1,-1,320100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320101,,-1,-1,-1,-1,-1,-1,-1,320101,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320200,,-1,-1,-1,320200,-1,-1,-1,320200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320201,,-1,-1,-1,-1,-1,-1,-1,320201,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320300,,-1,-1,-1,320300,-1,-1,-1,320300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
320301,,-1,-1,-1,-1,-1,-1,-1,320301,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-3,0,-1,-1,-1
320400,,-1,-1,-1,320400,-1,-1,-1,320400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
320500,,-1,-1,-1,320500,-1,-1,-1,320500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,10,0,-1,-1,-1
320600,,-1,-1,-1,320600,-1,-1,-1,320600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
320700,,-1,-1,-1,320700,-1,-1,-1,320700,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,50,0,-1,-1,-1
320800,,-1,-1,-1,320800,320801,320802,-1,320800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,0,0,-1,-1,-1
320801,,-1,-1,-1,320803,-1,-1,-1,-1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,-1,-1,-1
320900,,-1,-1,-1,320900,-1,-1,-1,320900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,24,0,-1,-1,-1
321000,,-1,-1,-1,321000,-1,-1,-1,321000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20278,-1,50,0,-1,-1,-1
321200,,-1,-1,-1,321200,-1,-1,-1,321200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,15,0,-1,-1,-1
321300,,-1,-1,-1,321300,-1,-1,-1,321300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,12,0,-1,-1,-1
321500,,-1,-1,-1,321500,-1,-1,-1,321500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20278,-1,14,0,-1,-1,-1
321600,,-1,-1,-1,321600,-1,-1,-1,321600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
321700,,-1,-1,-1,321700,-1,-1,-1,321700,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20006,-1,20,0,-1,-1,-1
321800,,-1,-1,-1,321800,-1,-1,-1,321800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,12,0,-1,-1,-1
321900,,-1,-1,-1,321900,-1,-1,-1,321900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
322000,,-1,-1,-1,322000,-1,-1,-1,322000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,20,0,-1,-1,-1
322100,,-1,-1,-1,322100,-1,-1,-1,322100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
322200,,-1,-1,-1,322200,-1,-1,-1,322200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
330000,,-1,-1,-1,330000,-1,-1,-1,330000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,11,0,-1,-1,-1
330400,,-1,-1,-1,330400,-1,-1,-1,330400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,11,0,-1,-1,-1
330600,,-1,-1,-1,330600,-1,-1,-1,330600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,30,0,-1,-1,-1
330700,,-1,-1,-1,330700,-1,-1,-1,330700,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,2,0,-1,-1,-1
330800,,-1,-1,-1,330800,-1,-1,-1,330800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20207,-1,-25,0,-1,-1,-1
330801,,-1,-1,-1,330800,-1,-1,-1,330801,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20260,-1,-15,0,-1,-1,-1
330900,,-1,-1,-1,330900,-1,-1,-1,330900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20206,-1,18,0,-1,-1,-1
340000,,-1,-1,-1,340000,-1,-1,-1,340000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,15,0,-1,-1,-1
340100,,-1,-1,-1,340100,-1,-1,-1,340100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340200,,-1,-1,-1,340200,-1,-1,-1,340200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340300,,-1,-1,-1,340300,-1,-1,-1,340300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340400,,-1,-1,-1,340400,-1,-1,-1,340400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
340500,,-1,-1,-1,340500,-1,-1,-1,340500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,10,0,-1,-1,-1
340700,,-1,-1,-1,340700,-1,-1,-1,340700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20222,-1,0,0,-1,-1,-1
340701,,-1,-1,-1,340700,-1,-1,-1,340701,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20269,-1,-10,0,-1,-1,-1
340800,,-1,-1,-1,340800,-1,-1,-1,340800,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20008,-1,40,0,-1,-1,-1
340900,,-1,-1,-1,340900,-1,-1,-1,340900,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20008,-1,30,0,-1,-1,-1
341000,,-1,-1,-1,341000,-1,-1,-1,341000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20208,-1,20,0,-1,-1,-1
350000,,-1,-1,-1,350000,-1,-1,-1,350000,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
350200,,-1,-1,-1,350200,-1,-1,-1,350200,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,-1,2,0,-1,-1,-1
350300,,-1,-1,-1,350300,-1,-1,-1,350300,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,6,0,-1,-1,-1
350400,,-1,-1,-1,350400,-1,-1,-1,350400,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,6,0,-1,-1,-1
350500,,-1,-1,-1,350500,-1,-1,-1,350500,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20013,-1,18,0,-1,-1,-1
350600,,-1,-1,-1,350600,-1,-1,-1,350600,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20014,-1,10,0,-1,-1,-1
360200,,-1,-1,-1,360200,-1,-1,-1,360200,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20295,-1,-25,0,-1,-1,-1
360700,,-1,-1,-1,360700,-1,-1,-1,360700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20223,-1,0,0,-1,-1,-1
361100,,-1,-1,-1,361100,-1,-1,-1,361100,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20292,-1,5,0,-1,-1,-1
370000,,-1,-1,-1,46275,46276,46277,-1,370000,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,60,0,-1,-1,-1
370001,,-1,-1,-1,-1,-1,-1,-1,370001,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,20267,-1,20,0,-1,-1,-1
370002,,-1,-1,-1,-1,-1,-1,-1,370002,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20260,-1,-10,0,-1,-1,-1
6001400,,-1,-1,-1,7001403,-1,-1,100,7001403,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001400,-1,-1
6001401,,-1,-1,-1,7001404,-1,-1,100,6001400,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001400,-1,-1
6001500,,-1,-1,-1,7001503,-1,-1,100,6001500,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001500,-1,-1
6001501,,-1,-1,-1,7001504,-1,-1,100,6001501,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001500,-1,-1
6001600,,-1,-1,-1,7001603,-1,-1,100,6001600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001600,-1,-1
6001601,,-1,-1,-1,7001604,-1,-1,100,6001601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001600,-1,-1
6001700,,-1,-1,-1,7001703,-1,-1,100,6001700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001700,-1,-1
6001701,,-1,-1,-1,7001704,-1,-1,100,6001701,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001700,-1,-1
6001800,,-1,-1,-1,7001803,-1,-1,100,6001800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001800,-1,-1
6001801,,-1,-1,-1,7001804,-1,-1,100,6001801,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,1000,0,1000,7001800,-1,-1
6002600,,-1,-1,-1,7002601,-1,-1,7002600,6002600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002600,-1,-1
6002601,,-1,-1,-1,7002602,-1,-1,7002600,6002601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002600,-1,-1
6002700,,-1,-1,-1,7002701,-1,-1,7002700,6002700,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002700,-1,-1
6002701,,-1,-1,-1,7002702,-1,-1,7002700,6002701,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002700,-1,-1
6002800,,-1,-1,-1,7002801,-1,-1,7002800,6002800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002800,-1,-1
6002801,,-1,-1,-1,7002802,-1,-1,7002800,6002801,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002800,-1,-1
6002900,,-1,-1,-1,7002901,-1,-1,7002900,6002900,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002900,-1,-1
6002901,,-1,-1,-1,7002902,-1,-1,7002900,6002901,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7002900,-1,-1
6003000,,-1,-1,-1,7003001,-1,-1,7003000,6003000,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003000,-1,-1
6003001,,-1,-1,-1,7003002,-1,-1,7003000,6003001,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003000,-1,-1
6003100,,-1,-1,-1,7003101,-1,-1,7003100,6003100,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003100,-1,-1
6003101,,-1,-1,-1,7003102,-1,-1,7003100,6003101,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003100,-1,-1
6003200,,-1,-1,-1,7003201,-1,-1,7003200,6003200,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003200,-1,-1
6003201,,-1,-1,-1,7003202,-1,-1,7003200,6003201,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003200,-1,-1
6003300,,-1,-1,-1,7003301,-1,-1,7003300,6003300,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003300,-1,-1
6003301,,-1,-1,-1,7003302,-1,-1,7003300,6003301,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003300,-1,-1
6003400,,-1,-1,-1,7003401,-1,-1,7003400,6003400,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003400,-1,-1
6003401,,-1,-1,-1,7003402,-1,-1,7003400,6003401,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003400,-1,-1
6003500,,-1,-1,-1,7003501,-1,-1,7003500,6003500,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003500,-1,-1
6003501,,-1,-1,-1,7003502,-1,-1,7003500,6003501,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003500,-1,-1
6003600,,-1,-1,-1,7003601,-1,-1,7003600,6003600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003600,-1,-1
6003601,,-1,-1,-1,7003602,-1,-1,7003600,6003601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20208,1000,0,1000,7003600,-1,-1
6005600,,-1,-1,-1,7005601,-1,-1,7005600,6005600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,100,0,100,7005600,-1,-1
6005601,,-1,-1,-1,7005602,-1,-1,7005600,6005601,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20291,100,0,100,7005600,-1,-1
6030200,,-1,-1,-1,7030210,-1,-1,7030200,6030200,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20267,100,0,100,7030200,-1,-1
6030600,,-1,-1,-1,7030610,-1,-1,7030600,6030600,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20297,100,0,100,7030600,-1,-1
6030800,,-1,-1,-1,7030810,-1,-1,7030800,6030800,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20297,100,0,100,7030800,-1,-1
6030900,,-1,-1,-1,7030910,-1,-1,100,6030900,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7030900,-1,-1
6030901,,-1,-1,-1,7030920,-1,-1,100,6030901,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7030900,-1,-1
6035100,,-1,-1,-1,7035110,-1,-1,7035100,6035100,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20015,100,0,100,7035100,-1,-1
6040100,,-1,-1,-1,7040101,-1,-1,100,6040100,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7040100,-1,-1
6040101,,-1,-1,-1,7040102,-1,-1,100,6040101,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,20206,100,0,100,7040100,-1,-1
